year,month,alt_0,alt_1,alt_2,alt_3,alt_4,alt_5,alt_6,alt_7,alt_8,alt_9,alt_10,alt_11,alt_12,alt_13,alt_14,alt_15,alt_16,alt_17,alt_18,alt_19,alt_20,alt_21,alt_22,alt_23,alt_24,alt_25,alt_26,alt_27,alt_28,alt_29,alt_30,alt_31,alt_32,alt_33,alt_34,alt_35
2104,8,1.6965709930857324e-10,3.114137586117971e-11,7.624565153877154e-12,2.1931047217240844e-12,6.941772036204924e-13,2.360544310561043e-13,8.649179055889042e-14,3.4909524990075836e-14,1.6014195526137415e-14,8.501775500507685e-15,5.199654914757909e-15,3.559558679680622e-15,2.625884524290153e-15,2.025710618596222e-15,1.6056442944466354e-15,1.2954891289003837e-15,1.0616263600755996e-15,8.968229031472926e-16,7.79098913215655e-16,6.916496467538634e-16,6.239470643486243e-16,5.693153341477437e-16,5.234731064629749e-16,4.836328649001878e-16,4.4326583567298637e-16,3.9843618290866384e-16,3.5800524753233313e-16,3.235438053953368e-16,2.9416731775549873e-16,2.6902649485389714e-16,2.4742129631265355e-16,2.28773887057859e-16,2.1260660314712522e-16,1.9852398129780605e-16,1.8619808995009848e-16,1.753565451455028e-16
2104,9,1.9659884647451706e-10,3.634090621378978e-11,8.953715115260105e-12,2.5884172979940846e-12,8.223422240310773e-13,2.803391287189153e-13,1.0287952776866866e-13,4.156233368526333e-14,1.907334371682019e-14,1.0115415657661662e-14,6.17181338913299e-15,4.210232565701526e-15,3.090951814625999e-15,2.369120634013249e-15,1.862766377433728e-15,1.488680274958e-15,1.2065293664788543e-15,1.0057088498972762e-15,8.60284665922555e-16,7.507280901764076e-16,6.648190632843947e-16,5.948244252270371e-16,5.358003129581855e-16,4.839582930925148e-16,4.35174828755921e-16,3.9105840390691245e-16,3.51448255951306e-16,3.176971971974311e-16,2.889287000195337e-16,2.6431016258011875e-16,2.4315528902811917e-16,2.248976006097328e-16,2.0906884465512475e-16,1.952813796816814e-16,1.8321379298132262e-16,1.7259914823997735e-16
2104,10,2.2592206064908977e-10,4.2443473979549594e-11,1.0607534979165025e-11,3.106020741439351e-12,9.980391735829037e-13,3.4343005595277636e-13,1.268440000674633e-13,5.136000805136953e-14,2.3505993043522606e-14,1.2380041364718993e-14,7.485201278044503e-15,5.058969564334202e-15,3.681015624158783e-15,2.7961155229316846e-15,2.1774343249943048e-15,1.721653036838138e-15,1.3784764180371245e-15,1.132229248083107e-15,9.519788992763786e-16,8.14858970568505e-16,7.065811636526291e-16,6.181129372883391e-16,5.436841655744969e-16,4.815862027284113e-16,4.319189059007673e-16,3.8731870536975812e-16,3.4749324369094904e-16,3.1356133681497564e-16,2.8463694185573743e-16,2.598884024157897e-16,2.3862908818398625e-16,2.2029135570717439e-16,2.044052814165988e-16,1.9058127664459313e-16,1.7849586539480967e-16,1.6788004098361843e-16
2104,11,2.560304854227412e-10,5.212221500940766e-11,1.3971110092745856e-11,4.3810717251657974e-12,1.5077721312895659e-12,5.530681578896307e-13,2.1473474230900416e-13,8.899837119593826e-14,4.0135453640165577e-14,2.0066265579576407e-14,1.1285141406892532e-14,7.12608625440953e-15,4.93860355377197e-15,3.6433559970278656e-15,2.7938465582286843e-15,2.192894376694978e-15,1.7494225963637142e-15,1.4313574429880948e-15,1.1969138014053605e-15,1.0169258251360729e-15,8.735145223299551e-16,7.555018714507042e-16,6.563453842195738e-16,5.806732218210028e-16,5.138640575444021e-16,4.541170283930072e-16,4.0099130753316257e-16,3.5546736871529073e-16,3.164685368246771e-16,2.8298769558370743e-16,2.5417973012936783e-16,2.29334633694126e-16,2.0785523810763538e-16,1.8923871693947883e-16,1.7306119495324639e-16,1.589649278759535e-16
2104,12,2.350431753202517e-10,4.691166235862506e-11,1.2360535544353624e-11,3.814942862748722e-12,1.2934558045310305e-12,4.681416498436152e-13,1.798396963242589e-13,7.408030905122588e-14,3.3415025053249396e-14,1.6829086615249754e-14,9.586292925166525e-15,6.140238568534993e-15,4.308575115689592e-15,3.2101683637301696e-15,2.481541270392229e-15,1.9617299938930085e-15,1.5758312286218456e-15,1.2974481438781577e-15,1.0916294340068001e-15,9.336340916073575e-16,8.080609340400723e-16,7.051155086093847e-16,6.192588699731581e-16,5.474812766620647e-16,4.846129653930194e-16,4.2881589647118554e-16,3.7947580769357875e-16,3.37256962266236e-16,3.011279992671063e-16,2.701381392147105e-16,2.4349133632992428e-16,2.2052033874827806e-16,2.0066522616659335e-16,1.8345561085497685e-16,1.684958567429357e-16,1.554527939286298e-16
2105,1,2.43956369868756e-10,5.101867161965706e-11,1.4004502004716585e-11,4.49974078174686e-12,1.5901660860107641e-12,5.994156500702041e-13,2.385691958137989e-13,1.0061338852943244e-13,4.556943092378256e-14,2.2486274394417344e-14,1.2297937576580554e-14,7.520738118677245e-15,5.084390014808021e-15,3.701066309087974e-15,2.8307321041845113e-15,2.234624642028019e-15,1.803115268540068e-15,1.495620310067766e-15,1.2696104909227843e-15,1.096437797684098e-15,9.586476499227434e-16,8.452784193935155e-16,7.457386010250584e-16,6.581664328139279e-16,5.811248070519933e-16,5.125108472973467e-16,4.516135984772849e-16,3.9914020276162535e-16,3.5393530183856517e-16,3.14925405946763e-16,2.8120229842829014e-16,2.5199657251334494e-16,2.2665568062620223e-16,2.046256070730234e-16,1.8543550843055335e-16,1.6868481297408093e-16
2105,2,2.4126216456611097e-10,4.9227916913944265e-11,1.3223906060619363e-11,4.1593291820961205e-12,1.4375038590149886e-12,5.299477451062316e-13,2.067835533706145e-13,8.601421541670449e-14,3.881810150518915e-14,1.9333452006045917e-14,1.0795734604643844e-14,6.771227526202052e-15,4.6768497950002874e-15,3.451232839292852e-15,2.6556038494748163e-15,2.0967147874955465e-15,1.6852335235097366e-15,1.3879516791044607e-15,1.1673526150083663e-15,9.975098202460244e-16,8.62322750523205e-16,7.515175821330664e-16,6.597632790680939e-16,5.813564958647171e-16,5.129775967084843e-16,4.525991704838948e-16,3.993907175678283e-16,3.5374099871542075e-16,3.1457043482639047e-16,2.808927599253231e-16,2.5187793089664843e-16,2.268266059683126e-16,2.0514895158615048e-16,1.8634698160584634e-16,1.6999981126408668e-16,1.5575133077059308e-16
2105,3,2.6832519927887305e-10,5.627427952622914e-11,1.5481564450739064e-11,4.977257733999865e-12,1.7558965479038373e-12,6.594444324403761e-13,2.6124052017556703e-13,1.097297702565308e-13,4.962276232605862e-14,2.4546386834714917e-14,1.3506034168297758e-14,8.315840129686692e-15,5.64374635493313e-15,4.104124372998665e-15,3.1200077077413315e-15,2.437306199233825e-15,1.9391373377405346e-15,1.5811574373494549e-15,1.3160582469654918e-15,1.1118647702595753e-15,9.490454851885698e-16,8.153403147115829e-16,7.100189552246943e-16,6.261528232213763e-16,5.525566678883524e-16,4.871773470511767e-16,4.292855921453349e-16,3.795009592349242e-16,3.3669405698904134e-16,2.998207596197319e-16,2.679995720251603e-16,2.4048540961256835e-16,2.166478196842904e-16,1.9595280179699933e-16,1.7794758980653768e-16,1.622478924993705e-16
2105,4,2.59304286574441e-10,5.3481028956651876e-11,1.4503016526771737e-11,4.598138138682049e-12,1.5993362955910666e-12,5.924360066438472e-13,2.319148764396725e-13,9.664204053703951e-14,4.363931391274309e-14,2.172790239398151e-14,1.2118071626564282e-14,7.582291395518552e-15,5.216474849686977e-15,3.828163185572566e-15,2.9246409171944477e-15,2.2890436516056443e-15,1.8209827457778415e-15,1.4820472433450453e-15,1.2298665934577298e-15,1.035350888110684e-15,8.804749474392561e-16,7.537680204623277e-16,6.582098674100365e-16,5.798206818479393e-16,5.11496137612665e-16,4.512030472195769e-16,3.980964423669659e-16,3.5254000969273863e-16,3.134540782609096e-16,2.798534023141781e-16,2.5090878594450084e-16,2.259216054214623e-16,2.043026454033263e-16,1.8555445848947594e-16,1.6925663380908768e-16,1.5505348143702905e-16
2105,5,2.506312555932603e-10,5.27997424934219e-11,1.458710846661086e-11,4.714617077671404e-12,1.6753058234899285e-12,6.346599123804497e-13,2.5363127338882713e-13,1.0725409459283643e-13,4.8611842477448026e-14,2.3951685986880414e-14,1.3050645823651105e-14,7.940500026634264e-15,5.340819685247316e-15,3.8711524619392396e-15,2.9509682349779283e-15,2.3233545832467986e-15,1.8697664230682318e-15,1.5429867840271336e-15,1.3001333321769842e-15,1.1128806035545666e-15,9.63811934827508e-16,8.418107546010345e-16,7.374002115285509e-16,6.480913614045341e-16,5.706631710606227e-16,5.027385708824226e-16,4.4309805983171555e-16,3.916669772807259e-16,3.4729997142891094e-16,3.089650643094822e-16,2.7578717378232575e-16,2.470233275582399e-16,2.220420605845021e-16,2.003061673638851e-16,1.813582051349822e-16,1.6480828199161785e-16
2105,6,2.376244012000109e-10,5.050828228231899e-11,1.4058980375113228e-11,4.585293237300538e-12,1.6497274539815913e-12,6.345202983578536e-13,2.5758527978529454e-13,1.1032857759373624e-13,5.028652667905366e-14,2.4655866755512847e-14,1.3212911920590574e-14,7.849228285487493e-15,5.164343207614635e-15,3.695268787011372e-15,2.8128910107261303e-15,2.2349616121907165e-15,1.830485096320286e-15,1.5462468905311377e-15,1.3396645133988886e-15,1.183671946041294e-15,1.061933551515666e-15,9.64115019770158e-16,8.483838070462038e-16,7.464992774926572e-16,6.581249708536995e-16,5.805501064455136e-16,5.122974969591318e-16,4.53095516482209e-16,4.01723043643463e-16,3.5708229897340344e-16,3.182365818070009e-16,2.8438517912290027e-16,2.548427164867993e-16,2.2902191951037836e-16,2.064190991156696e-16,1.8660186916579643e-16
2105,7,2.257880054992906e-10,4.792848724370119e-11,1.3326291003044899e-11,4.34188936525002e-12,1.5603094578200364e-12,5.993483611493292e-13,2.430217154665823e-13,1.0402380969542052e-13,4.743345095570536e-14,2.331099502839394e-14,1.2546510423652104e-14,7.494684000462372e-15,4.958231438546781e-15,3.564749194022161e-15,2.723663521609148e-15,2.1699314382074602e-15,1.7807906810973783e-15,1.5076144318458458e-15,1.3094874947129986e-15,1.1600813126006386e-15,1.0434783593780406e-15,9.496126306236265e-16,8.415653253581547e-16,7.412301480093977e-16,6.538287018135188e-16,5.767685878228347e-16,5.087636592127192e-16,4.498192480842252e-16,3.987169228760052e-16,3.5434997302556436e-16,3.157750612506166e-16,2.8218669456143013e-16,2.528961871756541e-16,2.2731409463782217e-16,2.0493543100817473e-16,1.8532717119707316e-16
2105,8,2.3657876472522834e-10,5.0208748701069246e-11,1.3960387655236624e-11,4.54477439147153e-12,1.629534337592718e-12,6.23726994472773e-13,2.5185816067958514e-13,1.074044480035706e-13,4.8874972341727557e-14,2.402081462574044e-14,1.2965049281483876e-14,7.785191819487372e-15,5.177685774096965e-15,3.7316490632807116e-15,2.8468928678002928e-15,2.2561171248081685e-15,1.8358344330658824e-15,1.5369152677402791e-15,1.3171643301170239e-15,1.149206472690327e-15,1.0163869884406607e-15,9.081375557014739e-16,8.018783797731893e-16,7.054338069112623e-16,6.216195016535017e-16,5.479111937058014e-16,4.830210879630084e-16,4.268812211999335e-16,3.782982886169705e-16,3.361931372159903e-16,2.9964736501194393e-16,2.6787819276299755e-16,2.402176599740079e-16,2.1609521731858238e-16,1.9502307120591355e-16,1.7658380201861209e-16
2105,9,2.665055331553528e-10,5.853595638094953e-11,1.676855828134966e-11,5.610193470009212e-12,2.064763762865041e-12,8.099721282329788e-13,3.3421020314788905e-13,1.4489303665144203e-13,6.650052338537708e-14,3.26062616322587e-14,1.7345502523715067e-14,1.017226013304459e-14,6.590209594916029e-15,4.6378777728488575e-15,3.4702571464704575e-15,2.708448088076198e-15,2.1759744786539865e-15,1.7968717194463782e-15,1.5164016226937062e-15,1.3007963373808195e-15,1.1297722970590837e-15,9.905179911165065e-16,8.688745112943971e-16,7.627157543928497e-16,6.714936743320414e-16,5.9221246403799395e-16,5.229415641028173e-16,4.627558420377456e-16,4.104208502065952e-16,3.6485334146007286e-16,3.2512650784693157e-16,2.904458529898286e-16,2.6012938654839823e-16,2.3359108819933734e-16,2.1032696012497698e-16,1.8990319288753086e-16
2105,10,2.8679695858221097e-10,6.588480165156236e-11,1.9627111371058363e-11,6.805153890246274e-12,2.5906899921217046e-12,1.0491367642237477e-12,4.4544033932213865e-13,1.976724412129065e-13,9.214143704769378e-14,4.544837468259525e-14,2.4037581588531967e-14,1.3851212740079637e-14,8.754446297714651e-15,6.007553773613985e-15,4.398018499726092e-15,3.372484326505687e-15,2.6699668361976897e-15,2.1715869821764692e-15,1.8023651820838276e-15,1.5181875866598706e-15,1.2929617394861976e-15,1.1103367038555983e-15,9.59548307136786e-16,8.346272794190183e-16,7.347759540432777e-16,6.490844932931321e-16,5.748270035135819e-16,5.100063595210698e-16,4.53337903424818e-16,4.0373728862882157e-16,3.6027257849160103e-16,3.2214053952714814e-16,2.8864759195970873e-16,2.5919408035592574e-16,2.3326105801594735e-16,2.1039906482465241e-16
2105,11,2.894187408331577e-10,6.700281146224916e-11,2.010323244715147e-11,7.017202891047626e-12,2.6894873285177493e-12,1.0965849505010543e-12,4.68652216066494e-13,2.0917634000277144e-13,9.791553497217645e-14,4.838307979422896e-14,2.555827581315326e-14,1.466646246657685e-14,9.214872787989526e-15,6.284901539597929e-15,4.577793871883533e-15,3.4980177145636653e-15,2.763362808162767e-15,2.2433303463983065e-15,1.85844189154237e-15,1.562522656751379e-15,1.3283626396029895e-15,1.138940123845396e-15,9.830361355344994e-16,8.529291370978462e-16,7.498790468240717e-16,6.627773059385176e-16,5.875744534778717e-16,5.218459004104329e-16,4.642945533714783e-16,4.138436135899899e-16,3.695667909482944e-16,3.3066468340419013e-16,2.9644596838494367e-16,2.663119581211349e-16,2.3974365985931953e-16,2.162907982351609e-16
2105,12,2.796094591815894e-10,6.324235537294707e-11,1.858297083118311e-11,6.365940906979699e-12,2.3988690958099737e-12,9.634009105697448e-13,4.0636816752974907e-13,1.794342055598109e-13,8.332592960299658e-14,4.098385476780574e-14,2.1632892018824668e-14,1.2450098139828315e-14,7.866132907241069e-15,5.403738430323732e-15,3.967764667072695e-15,3.058126865849806e-15,2.4386133941321388e-15,2.001328406715464e-15,1.6789092197204688e-15,1.431839353696076e-15,1.2367759920226966e-15,1.079108194702236e-15,9.492236134627923e-16,8.359967191533618e-16,7.359728401934806e-16,6.502929751168102e-16,5.761438701797386e-16,5.11397585372879e-16,4.547700616416965e-16,4.051836069604518e-16,3.6171200080694564e-16,3.235568138346831e-16,2.900284426713657e-16,2.6053048505219535e-16,2.345466300635966e-16,2.1162953433309552e-16
2106,1,2.9389188973909203e-10,6.895557574993939e-11,2.093733257361999e-11,7.395876682623268e-12,2.875090036590354e-12,1.192146059959379e-12,5.188901301200343e-13,2.356846036919041e-13,1.1182694933029253e-13,5.5542650760891727e-14,2.914520943132465e-14,1.641578742157719e-14,1.0050946289136397e-14,6.676850540753391e-15,4.765027653807126e-15,3.602098977072686e-15,2.8434806794212184e-15,2.3247613660676172e-15,1.951711082906114e-15,1.6714427557350447e-15,1.4536599325802816e-15,1.2800099237720817e-15,1.1387630595377686e-15,1.0081350053719469e-15,8.904858807636096e-16,7.905190383892378e-16,7.043574115287084e-16,6.285811957424622e-16,5.617749777477377e-16,5.028030647062741e-16,4.506885526613162e-16,4.0458577722230465e-16,3.6375972008319275e-16,3.2756986478407673e-16,2.9545707631567943e-16,2.6693266470817116e-16
2106,2,3.094252757627119e-10,7.506127631646427e-11,2.3486616024488168e-11,8.524299714972716e-12,3.397593276460602e-12,1.4417218421079317e-12,6.407731092005523e-13,2.9634222831605605e-13,1.4261947679760037e-13,7.145311892416907e-14,3.7559734475029366e-14,2.1042820717311055e-14,1.2743972654583805e-14,8.341447760715458e-15,5.856077971995641e-15,4.355705425674166e-15,3.385680797174038e-15,2.724962718776049e-15,2.2505221018640576e-15,1.894217058118386e-15,1.6172778111795943e-15,1.3963926148805474e-15,1.2167451239321937e-15,1.068282601113769e-15,9.441651216224504e-16,8.394105560489569e-16,7.49541906737592e-16,6.703317663815677e-16,6.003084191228357e-16,5.383253015213486e-16,4.833974233472819e-16,4.346717582805243e-16,3.9140574465543903e-16,3.529508347883681e-16,3.187393628631205e-16,2.8827372701023913e-16
2106,3,3.040081277132089e-10,7.283997366019899e-11,2.2534902757384393e-11,8.0922143291601e-12,3.189353170901452e-12,1.3369987353063024e-12,5.867799292148845e-13,2.681260896311414e-13,1.277626868524947e-13,6.364706659328431e-14,3.3474300717311054e-14,1.8894741102401564e-14,1.1591364693786142e-14,7.704486036537702e-15,5.486411768273695e-15,4.1232821020588085e-15,3.2222874869864955e-15,2.592757873515161e-15,2.1305429727581736e-15,1.77772292610354e-15,1.500743578271385e-15,1.2788915511225298e-15,1.0985701873896314e-15,9.503592267900164e-16,8.337422613014606e-16,7.386889513189834e-16,6.578620756599609e-16,5.868408723427555e-16,5.242442535141051e-16,4.690096629214177e-16,4.202206557717278e-16,3.7708245743029754e-16,3.3890345124159534e-16,3.0508048963674023e-16,2.750868352631327e-16,2.484620292186784e-16
2106,4,3.016889645959447e-10,7.101831685027367e-11,2.166590487816928e-11,7.677981481018183e-12,2.9829541719593147e-12,1.2310088199241002e-12,5.316625453040714e-13,2.3939227401334867e-13,1.1280063450102623e-13,5.579040101154056e-14,2.9339978595363683e-14,1.6733487128163078e-14,1.0461249999260048e-14,7.094179070972467e-15,5.130051107126044e-15,3.886046570662482e-15,3.0381779515404063e-15,2.4342072135806103e-15,1.9848099168523488e-15,1.63855181521282e-15,1.3649595969374845e-15,1.1447758727413624e-15,9.65151644300232e-16,8.434730460068827e-16,7.41397707202014e-16,6.549850760925103e-16,5.808648094584184e-16,5.160630973171205e-16,4.59285829817172e-16,4.0948269717956525e-16,3.65749136881277e-16,3.2730360298294923e-16,2.9346947167208837e-16,2.636601731553336e-16,2.373667192366331e-16,2.1414710563674046e-16
2106,5,2.9312028221160305e-10,6.818042541151862e-11,2.0550533740264704e-11,7.205610529644007e-12,2.775520140115687e-12,1.1379885649886275e-12,4.891645558854524e-13,2.19486495148181e-13,1.0312819882119704e-13,5.0973044033973384e-14,2.6816944673240703e-14,1.5273973805566163e-14,9.513582128113703e-15,6.434948030512832e-15,4.657091869309892e-15,3.5452944840847703e-15,2.797508926561927e-15,2.2733129733808367e-15,1.888277161117818e-15,1.5938318341451002e-15,1.3616311588480706e-15,1.1741299008400505e-15,1.0223221128039702e-15,8.96573572291025e-16,7.902166582953233e-16,6.993179675918946e-16,6.207265716439518e-16,5.519140999750775e-16,4.915519519454309e-16,4.385395538497097e-16,3.9192974587725586e-16,3.5090421020756136e-16,3.147541895748106e-16,2.828648109260193e-16,2.54702030139292e-16,2.298015905739459e-16
2106,6,2.6237869097178666e-10,5.864296690960873e-11,1.7055871352217006e-11,5.792516327229675e-12,2.167645754235865e-12,8.659750690676334e-13,3.6395916903472696e-13,1.6037892978340548e-13,7.442918332638524e-14,3.663242065435181e-14,1.9369989681487762e-14,1.1179006168771873e-14,7.091865390147036e-15,4.899796367001455e-15,3.6253900217576045e-15,2.8214956758036033e-15,2.276463995821154e-15,1.8938752596141654e-15,1.613491504889545e-15,1.3999581587025233e-15,1.232420042679566e-15,1.0978459934973527e-15,9.601138273562832e-16,8.414085840031811e-16,7.40813998349862e-16,6.546727529180288e-16,5.80136577379961e-16,5.150349237295287e-16,4.580797153004997e-16,4.0819152384004157e-16,3.644425405228812e-16,3.260328079133767e-16,2.922712251687706e-16,2.625599205216869e-16,2.3638114976015813e-16,2.1328618357415675e-16
2106,7,2.801309902549771e-10,6.503074290119453e-11,1.9582123768688477e-11,6.874008241027264e-12,2.6650971086822036e-12,1.1066718225924743e-12,4.841114884203435e-13,2.215107926988351e-13,1.0593274118101133e-13,5.292217251574587e-14,2.7802612433040232e-14,1.5586797147308268e-14,9.458202647280404e-15,6.221272552211781e-15,4.412425169224365e-15,3.3398145234581052e-15,2.663326045631018e-15,2.214515951078013e-15,1.902188781953597e-15,1.676235289631805e-15,1.508342556313934e-15,1.3817852724655291e-15,1.269120894572433e-15,1.1124617273983153e-15,9.82905062476549e-16,8.748320496649799e-16,7.829395542643743e-16,7.018027044344196e-16,6.298918678980052e-16,5.660682144659438e-16,5.093561263494769e-16,4.589112764675916e-16,4.1399813342877906e-16,3.739732149720685e-16,3.38272013134763e-16,3.063983947617338e-16
2106,8,3.058057492704009e-10,7.465094530729939e-11,2.3497538956097464e-11,8.580510024356738e-12,3.449196163895558e-12,1.480922630632874e-12,6.677760333969355e-13,3.137123736201091e-13,1.5323523993079866e-13,7.772851301756182e-14,4.1130346215723555e-14,2.2978588184188756e-14,1.3738609207362997e-14,8.826910729354779e-15,6.085663271046973e-15,4.4727464248204906e-15,3.4666401545857437e-15,2.800486318402607e-15,2.3356765741227835e-15,1.9969363634013615e-15,1.7417826582777395e-15,1.5452186192608185e-15,1.3909410208755418e-15,1.2160936522477037e-15,1.0740854635463292e-15,9.580689651414238e-16,8.610365028015661e-16,7.751072585976261e-16,6.986005022193448e-16,6.303688764990761e-16,5.694382707007061e-16,5.1496906654356545e-16,4.6623021361505385e-16,4.2258094549011103e-16,3.834571909342106e-16,3.4836098822224227e-16
2106,9,3.39279091848164e-10,8.836614204449252e-11,2.949568789217894e-11,1.1350866194243263e-11,4.787169764433856e-12,2.148894319313393e-12,1.0093604284833911e-12,4.917056658221365e-13,2.475784717450559e-13,1.2847214726591176e-13,6.885750364692009e-14,3.8485539662862385e-14,2.2714622935118686e-14,1.4231877153985493e-14,9.484232592322568e-15,6.70862839561458e-15,5.000673385330575e-15,3.883888961978659e-15,3.1148655705390634e-15,2.561167098340649e-15,2.147794477475663e-15,1.830772993293979e-15,1.5831510433512118e-15,1.3873742794704662e-15,1.225751888235516e-15,1.0966272643050724e-15,9.905998324764446e-16,8.964974217454058e-16,8.123372044696517e-16,7.368898595697883e-16,6.691363261708783e-16,6.082116619293591e-16,5.533692247972738e-16,5.039569035773314e-16,4.594006138733436e-16,4.191922754560635e-16
2106,10,3.443704438008718e-10,8.979994656526805e-11,2.999271495415497e-11,1.15430829718922e-11,4.8571620213381246e-12,2.1681240757202927e-12,1.0094934589708415e-12,4.863766651656843e-13,2.4200972741438843e-13,1.2418092221754315e-13,6.60107720702889e-14,3.6803910585342625e-14,2.182474284622263e-14,1.3819299239173261e-14,9.328168130374363e-15,6.667214788525055e-15,4.990897730794146e-15,3.8675414143041595e-15,3.073032709919768e-15,2.4859089911929525e-15,2.03747321202141e-15,1.6868311136130354e-15,1.4081637672384087e-15,1.215606991530245e-15,1.0737784110729756e-15,9.57763137143965e-16,8.606296224059125e-16,7.746115540881997e-16,6.980337811963469e-16,6.297476599063965e-16,5.68777268567246e-16,5.142810192662339e-16,4.655259328707144e-16,4.2186945653658897e-16,3.8274591915394925e-16,3.4765595753358087e-16
2106,11,3.3258934274245285e-10,8.404623973239452e-11,2.7253571297997066e-11,1.0207402870753371e-11,4.182358009083507e-12,1.8175861116222231e-12,8.241204797026476e-13,3.872196413808984e-13,1.8850901585792514e-13,9.52818924390021e-14,5.0371575670285624e-14,2.822234484315993e-14,1.6966412924410993e-14,1.0964544559974749e-14,7.572077548094874e-15,5.5244592107778705e-15,4.200259058495118e-15,3.288976958920707e-15,2.628655600580478e-15,2.1310261039095703e-15,1.745461405822159e-15,1.4410383956829294e-15,1.1986945583237953e-15,1.0462066002405114e-15,9.21351602309771e-16,8.185118810461515e-16,7.320272008566632e-16,6.55734769670011e-16,5.881497322886712e-16,5.282019317166648e-16,4.749711761144269e-16,4.2765915929939245e-16,3.8556939127146415e-16,3.4809203522453055e-16,3.146919072515016e-16,2.848986370542413e-16
2106,12,3.253271814309021e-10,8.185471264444954e-11,2.6489756356060533e-11,9.915042535292435e-12,4.073579185570667e-12,1.7826731238425602e-12,8.17042832059913e-13,3.8899875384581666e-13,1.9194815825877152e-13,9.794483521894427e-14,5.1905174270453534e-14,2.892507537440418e-14,1.7187595322482054e-14,1.0932194551981342e-14,7.4348464955845e-15,5.374241550884695e-15,4.0854930126146096e-15,3.2232779864309406e-15,2.6145228805216224e-15,2.1659292378078934e-15,1.8245567335551516e-15,1.5589725389440354e-15,1.3494669422299983e-15,1.182931060508526e-15,1.0501385561974102e-15,9.360733807423302e-16,8.422324524676258e-16,7.591071715533422e-16,6.849940207045133e-16,6.188040102195027e-16,5.596137094251078e-16,5.066272560693694e-16,4.591512177677724e-16,4.1657706991076774e-16,3.7836831572091625e-16,3.440505420287629e-16
2107,1,3.3261046200024947e-10,8.40370459530812e-11,2.7279678531348604e-11,1.0234995873519037e-11,4.222168313169887e-12,1.8607816428048343e-12,8.613557218278729e-13,4.149415295161081e-13,2.0720032123220662e-13,1.0690853175273378e-13,5.708214168529515e-14,3.1795058363711964e-14,1.86815266192974e-14,1.164184498884953e-14,7.718030131819682e-15,5.441865595611083e-15,4.0582464835621155e-15,3.1630442173339987e-15,2.555456950242861e-15,2.126144826357691e-15,1.812804624264707e-15,1.5790584288861893e-15,1.4029921303734495e-15,1.270916554073674e-15,1.1739510208393556e-15,1.106134792462764e-15,1.0202049965264543e-15,9.259220307845611e-16,8.414310411428771e-16,7.654981306404979e-16,6.971170972165115e-16,6.354439033586655e-16,5.79755453194613e-16,5.294228383084924e-16,4.838933002582275e-16,4.426775293517141e-16
2107,2,3.394732561164414e-10,8.858737908476798e-11,2.961411255710936e-11,1.1412042617004193e-11,4.817460399205583e-12,2.163143731824693e-12,1.015727508787258e-12,4.944089012461095e-13,2.4866947633530436e-13,1.2885809810481833e-13,6.897944806930899e-14,3.853978863636846e-14,2.276778724376067e-14,1.429241592478912e-14,9.54641184850725e-15,6.7653732874799814e-15,5.0457423308173895e-15,3.908698128113276e-15,3.116476223353025e-15,2.5404579668184086e-15,2.1074775662676448e-15,1.774310416008676e-15,1.5141215480156714e-15,1.3092634064555015e-15,1.1476320756080322e-15,1.0248967478029113e-15,9.254527358095484e-16,8.372252799757599e-16,7.583058320153835e-16,6.87560461364385e-16,6.240430431899094e-16,5.669464292521893e-16,5.155711989019217e-16,4.693048002739934e-16,4.2760694385039647e-16,3.8999885132044724e-16
2107,3,3.5821932289363634e-10,9.70098154248313e-11,3.354951831631026e-11,1.3327217966011736e-11,5.778517191622636e-12,2.655531314611561e-12,1.2716244059956629e-12,6.289632647032167e-13,3.2028491826736494e-13,1.6729836849163952e-13,8.986849812410788e-14,5.019482375746236e-14,2.9556734197387075e-14,1.8432079245722155e-14,1.2187007148567555e-14,8.5194853730213e-15,6.247069920426277e-15,4.74808483022153e-15,3.706465585025902e-15,2.9507096659340715e-15,2.383560632517086e-15,1.9475026565866846e-15,1.6066532882360261e-15,1.3444306556223749e-15,1.1868918604152742e-15,1.0610520502038939e-15,9.577678502915206e-16,8.661186007707101e-16,7.84187089434659e-16,7.107817317303564e-16,6.449092070461289e-16,5.857229948847422e-16,5.324903674696857e-16,4.845703075204504e-16,4.413980151528847e-16,4.0247348958112455e-16
2107,4,3.603026591903663e-10,9.8921364492657e-11,3.46398521589183e-11,1.391703922124624e-11,6.099299041892996e-12,2.8323067061419087e-12,1.3700426138362786e-12,6.841435369760428e-13,3.514143744893637e-13,1.8505079967013352e-13,1.0010022633273072e-13,5.6155812804560336e-14,3.308546600209439e-14,2.057729829772014e-14,1.353886519074205e-14,9.409250892685614e-15,6.859126718110493e-15,5.176026872392987e-15,4.00798261728768e-15,3.1638227681660906e-15,2.5341868306203496e-15,2.0540743743280276e-15,1.682763544779191e-15,1.3931381254966685e-15,1.1886942016240792e-15,1.062198291921399e-15,9.607881117898608e-16,8.707795338719247e-16,7.901468677783735e-16,7.177389934098705e-16,6.526044479232626e-16,5.939366754891166e-16,5.410394000065157e-16,4.933039026423824e-16,4.501934444727577e-16,4.112320622931571e-16
